"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村 コード","全国，都道府県，市区町村","/表章事項","2015年（平成27年）の人口（組替）【人】","世帯数【世帯】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","40447","筑前町","","29,306","10,625","9,767","309","1.05439","858","8.78468","90.40118","67.10","441.4"
"2020000000","2020年","40448","東峰村","","2,174","693","742","-270","-12.41950","-49","-6.60377","84.31752","51.97","36.6"
"2020000000","2020年","40503","大刀洗町","","15,138","5,516","5,008","391","2.58290","508","10.14377","91.92930","22.84","679.9"
"2020000000","2020年","40522","大木町","","14,176","4,768","4,556","-352","-2.48307","212","4.65320","89.89011","18.44","749.7"
"2020000000","2020年","40544","広川町","","20,183","7,449","7,007","-195","-0.96616","442","6.30798","92.17383","37.94","526.8"
"2020000000","2020年","40601","香春町","","10,861","4,330","4,429","-663","-6.10441","-99","-2.23527","86.77656","44.50","229.2"
"2020000000","2020年","40602","添田町","","9,924","3,726","4,029","-1,119","-11.27570","-303","-7.52048","88.26171","132.20","66.6"
"2020000000","2020年","40604","糸田町","","9,020","3,637","3,814","-606","-6.71840","-177","-4.64080","84.07351","8.04","1,046.5"
"2020000000","2020年","40605","川崎町","","16,789","6,917","7,349","-1,599","-9.52409","-432","-5.87835","83.67594","36.14","420.3"
"2020000000","2020年","40608","大任町","","5,176","2,040","2,052","-163","-3.14915","-12","-0.58480","81.96007","14.26","351.5"
"2020000000","2020年","40609","赤村","","3,022","1,072","1,127","-246","-8.14030","-55","-4.88021","87.44092","31.98","86.8"
"2020000000","2020年","40610","福智町","","22,871","8,510","8,727","-1,447","-6.32679","-217","-2.48654","87.37100","42.06","509.4"
"2020000000","2020年","40621","苅田町","","34,963","17,627","15,341","2,728","7.80253","2,286","14.90125","108.81440","49.24","765.5"
"2020000000","2020年","40625","みやこ町","","20,243","7,347","7,527","-1,405","-6.94067","-180","-2.39139","87.77911","151.34","124.5"
"2020000000","2020年","40642","吉富町","","6,627","2,669","2,589","-88","-1.32790","80","3.09000","88.55248","5.72","1,143.2"
"2020000000","2020年","40646","上毛町","","7,458","2,796","2,791","-204","-2.73532","5","0.17915","90.84451","62.44","116.2"
"2020000000","2020年","40647","築上町","","18,587","6,961","7,250","-1,385","-7.45144","-289","-3.98621","92.69631","119.61","143.8"
"2020000000","2020年","41000","佐賀県","","832,832","312,111","302,109","-20,819","-2.49978","10,002","3.31073","89.93834","2,440.69","332.7"
"2020000000","2020年","41201","佐賀市","","236,372","96,697","93,306","-2,906","-1.22942","3,391","3.63428","89.40784","431.84","540.6"
"2020000000","2020年","41202","唐津市","","122,785","44,149","43,872","-5,354","-4.36047","277","0.63138","88.18467","487.60","240.8"
"2020000000","2020年","41203","鳥栖市","","72,902","29,694","27,630","1,356","1.86003","2,064","7.47014","91.72261","71.72","1,035.4"
"2020000000","2020年","41204","多久市","","19,749","6,762","6,847","-1,445","-7.31683","-85","-1.24142","87.73333","96.96","188.8"
"2020000000","2020年","41205","伊万里市","","55,238","19,970","19,698","-2,587","-4.68337","272","1.38085","93.52716","255.25","206.3"
"2020000000","2020年","41206","武雄市","","49,062","17,585","16,932","-1,100","-2.24206","653","3.85660","90.08402","195.40","245.5"
"2020000000","2020年","41207","鹿島市","","29,684","10,029","10,124","-1,769","-5.95944","-95","-0.93836","88.93401","112.12","249.0"
"2020000000","2020年","41208","小城市","","44,259","15,894","14,769","-283","-0.63942","1,125","7.61731","89.51905","95.81","459.0"
"2020000000","2020年","41209","嬉野市","","27,336","9,151","9,214","-1,469","-5.37387","-63","-0.68374","86.49603","126.41","204.6"
"2020000000","2020年","41210","神埼市","","31,842","11,436","10,913","-796","-2.49984","523","4.79245","92.09256","125.13","248.1"
"2020000000","2020年","41327","吉野ヶ里町","","16,411","6,079","5,891","-81","-0.49357","188","3.19131","95.68604","43.99","371.2"
"2020000000","2020年","41341","基山町","","17,501","6,744","6,321","-245","-1.39992","423","6.69198","90.06499","22.15","779.1"
"2020000000","2020年","41345","上峰町","","9,283","3,569","3,260","12","0.12927","309","9.47853","92.00578","12.80","726.2"
"2020000000","2020年","41346","みやき町","","25,278","9,224","8,638","253","1.00087","586","6.78398","91.21480","51.92","491.7"
"2020000000","2020年","41387","玄海町","","5,902","2,231","1,918","-293","-4.96442","313","16.31908","120.65303","35.92","156.2"
"2020000000","2020年","41401","有田町","","20,148","6,975","6,900","-1,120","-5.55886","75","1.08696","85.78403","65.85","289.0"
"2020000000","2020年","41423","大町町","","6,777","2,453","2,560","-472","-6.96473","-107","-4.17969","85.33216","11.50","548.3"
"2020000000","2020年","41424","江北町","","9,583","3,426","3,225","-10","-0.10435","201","6.23256","87.33855","24.49","390.9"
"2020000000","2020年","41425","白石町","","23,941","7,259","7,253","-1,857","-7.75657","6","0.08272","88.34968","99.56","221.8"
"2020000000","2020年","41441","太良町","","8,779","2,784","2,838","-653","-7.43820","-54","-1.90275","89.77113","74.30","109.4"
"2020000000","2020年","42000","長崎県","","1,377,187","558,372","560,720","-64,084","-4.65325","-2,348","-0.41875","88.61653","4,130.98","317.9"
"2020000000","2020年","42201","長崎市","","429,508","187,229","189,419","-20,203","-4.70375","-2,190","-1.15617","85.36189","405.86","1,008.5"
"2020000000","2020年","42202","佐世保市","","255,439","104,106","105,011","-12,052","-4.71815","-905","-0.86181","89.77544","426.01","571.3"
"2020000000","2020年","42203","島原市","","45,436","17,077","17,068","-2,076","-4.56906","9","0.05273","86.88044","82.96","522.7"
"2020000000","2020年","42204","諫早市","","138,078","53,587","51,897","-4,121","-2.98454","1,690","3.25645","90.28524","341.79","391.9"
"2020000000","2020年","42205","大村市","","92,757","38,971","36,070","2,695","2.90544","2,901","8.04269","90.91164","126.73","753.2"
"2020000000","2020年","42207","平戸市","","31,920","11,973","12,421","-2,545","-7.97306","-448","-3.60679","88.28921","235.12","124.9"
"2020000000","2020年","42208","松浦市","","23,309","8,774","8,994","-2,025","-8.68763","-220","-2.44608","93.24496","130.55","163.0"
"2020000000","2020年","42209","対馬市","","31,457","12,684","13,393","-2,946","-9.36517","-709","-5.29381","97.38992","707.42","40.3"
"2020000000","2020年","42210","壱岐市","","27,103","9,715","10,002","-2,129","-7.85522","-287","-2.86943","90.08982","139.42","179.1"
"2020000000","2020年","42211","五島市","","37,327","16,549","17,425","-2,927","-7.84151","-876","-5.02726","88.40024","420.12","81.9"
"2020000000","2020年","42212","西海市","","28,691","11,172","11,494","-2,395","-8.34757","-322","-2.80146","99.59013","241.60","108.8"
"2020000000","2020年","42213","雲仙市","","44,115","15,145","15,376","-2,984","-6.76414","-231","-1.50234","89.09935","214.31","191.9"
"2020000000","2020年","42214","南島原市","","46,535","16,051","16,664","-4,175","-8.97174","-613","-3.67859","86.05877","170.13","249.0"
"2020000000","2020年","42307","長与町","","42,548","16,061","16,237","-1,748","-4.10830","-176","-1.08394","88.87140","28.73","1,420.1"
"2020000000","2020年","42308","時津町","","29,804","11,429","11,137","-448","-1.50315","292","2.62189","92.57413","20.94","1,401.9"
"2020000000","2020年","42321","東彼杵町","","8,298","2,719","2,744","-564","-6.79682","-25","-0.91108","90.96296","74.29","104.1"
"2020000000","2020年","42322","川棚町","","14,067","5,162","5,103","-673","-4.78425","59","1.15618","88.86069","37.25","359.6"
"2020000000","2020年","42323","波佐見町","","14,891","5,025","4,957","-589","-3.95541","68","1.37180","89.68170","56.00","255.4"
"2020000000","2020年","42383","小値賀町","","2,560","1,127","1,210","-269","-10.50781","-83","-6.85950","85.50607","25.50","89.8"
"2020000000","2020年","42391","佐々町","","13,626","5,434","5,102","297","2.17966","332","6.50725","89.89362","32.26","431.6"
"2020000000","2020年","42411","新上五島町","","19,718","8,382","8,996","-2,207","-11.19282","-614","-6.82526","88.89968","213.99","81.8"
"2020000000","2020年","43000","熊本県","","1,786,170","718,364","704,730","-46,959","-2.62903","13,634","1.93464","89.74342","7,409.46","234.7"
"2020000000","2020年","43100","熊本市","","740,822","326,737","315,456","-2,078","-0.28050","11,281","3.57609","89.58779","390.32","1,892.7"
"2020000000","2020年","43101","熊本市中央区","","186,300","99,856","95,754","1,175","0.63070","4,102","4.28389","89.64070","25.45","7,366.4"
"2020000000","2020年","43102","熊本市東区","","190,451","80,321","78,406","-1,062","-0.55762","1,915","2.44242","89.90554","50.19","3,773.4"
"2020000000","2020年","43103","熊本市西区","","93,171","39,804","38,944","-2,028","-2.17664","860","2.20830","88.44047","89.33","1,020.3"
"2020000000","2020年","43104","熊本市南区","","127,769","49,916","47,144","3,145","2.46147","2,772","5.87986","88.97454","110.01","1,190.0"
"2020000000","2020年","43105","熊本市北区","","143,131","56,840","55,208","-3,308","-2.31117","1,632","2.95609","90.41932","115.34","1,212.3"
"2020000000","2020年","43202","八代市","","127,472","49,052","47,972","-4,326","-3.39369","1,080","2.25131","87.07805","681.36","180.7"
"2020000000","2020年","43203","人吉市","","33,880","13,262","13,849","-2,546","-7.51476","-587","-4.23857","84.63261","210.55","148.8"
"2020000000","2020年","43204","荒尾市","","53,407","20,756","20,910","-2,529","-4.73533","-154","-0.73649","88.64664","57.37","886.8"
"2020000000","2020年","43205","水俣市","","25,411","10,115","10,639","-1,831","-7.20554","-524","-4.92527","86.15300","163.29","144.4"
"2020000000","2020年","43206","玉名市","","66,782","25,255","24,474","-2,415","-3.61624","781","3.19114","89.59352","152.60","421.8"
"2020000000","2020年","43208","山鹿市","","52,264","19,074","19,145","-3,182","-6.08832","-71","-0.37085","88.22672","299.69","163.8"
"2020000000","2020年","43210","菊池市","","48,167","17,576","16,949","-1,694","-3.51693","627","3.69933","90.50215","276.85","167.9"
"2020000000","2020年","43211","宇土市","","37,026","13,475","13,285","-834","-2.25247","190","1.43018","91.44142","74.30","487.1"
"2020000000","2020年","43212","上天草市","","27,006","10,016","10,477","-2,422","-8.96838","-461","-4.40011","88.03733","126.94","193.7"
"2020000000","2020年","43213","宇城市","","59,756","21,524","21,432","-2,681","-4.48658","92","0.42926","89.69987","188.61","302.6"
"2020000000","2020年","43214","阿蘇市","","27,018","9,970","10,078","-2,052","-7.59494","-108","-1.07164","89.22237","376.30","66.3"
"2020000000","2020年","43215","天草市","","82,739","31,855","33,224","-6,913","-8.35519","-1,369","-4.12052","87.65096","683.82","110.9"
"2020000000","2020年","43216","合志市","","58,370","22,255","20,560","3,459","5.92599","1,695","8.24416","92.60171","53.19","1,162.4"
"2020000000","2020年","43348","美里町","","10,333","3,433","3,611","-927","-8.97126","-178","-4.92938","86.66402","144.00","65.3"
"2020000000","2020年","43364","玉東町","","5,265","1,813","1,825","-218","-4.14055","-12","-0.65753","90.74074","24.33","207.4"
"2020000000","2020年","43367","南関町","","9,786","3,414","3,560","-818","-8.35888","-146","-4.10112","91.21535","68.92","130.1"
"2020000000","2020年","43368","長洲町","","15,889","6,433","6,139","-506","-3.18459","294","4.78905","99.49423","19.44","791.3"
"2020000000","2020年","43369","和水町","","10,191","3,415","3,512","-844","-8.28182","-97","-2.76196","89.01921","98.78","94.6"
"2020000000","2020年","43403","大津町","","33,452","14,147","12,705","1,760","5.26127","1,442","11.34986","98.32160","99.10","355.3"
"2020000000","2020年","43404","菊陽町","","40,984","17,779","15,950","2,392","5.83642","1,829","11.46708","95.92574","37.46","1,157.9"
"2020000000","2020年","43423","南小国町","","4,048","1,601","1,642","-311","-7.68281","-41","-2.49695","90.27495","115.90","32.2"
"2020000000","2020年","43424","小国町","","7,187","2,665","2,805","-588","-8.18144","-140","-4.99109","90.77768","136.94","48.2"
"2020000000","2020年","43425","産山村","","1,510","516","526","-126","-8.34437","-10","-1.90114","106.56716","60.81","22.8"
"2020000000","2020年","43428","高森町","","6,325","2,393","2,463","-538","-8.50593","-70","-2.84206","92.57903","175.06","33.1"
"2020000000","2020年","43432","西原村","","6,802","2,348","2,341","-372","-5.46898","7","0.29902","93.67470","77.22","83.3"
"2020000000","2020年","43433","南阿蘇村","","11,503","4,029","4,676","-1,660","-14.43102","-647","-13.83661","94.94949","137.32","71.7"
"2020000000","2020年","43441","御船町","","17,237","6,192","6,317","-923","-5.35476","-125","-1.97879","90.80702","99.03","164.7"
"2020000000","2020年","43442","嘉島町","","9,054","3,476","3,170","499","5.51138","306","9.65300","92.17461","16.65","573.8"
"2020000000","2020年","43443","益城町","","33,611","11,728","11,477","-1,082","-3.21918","251","2.18698","92.16092","65.68","495.3"
"2020000000","2020年","43444","甲佐町","","10,717","3,671","3,710","-578","-5.39330","-39","-1.05121","90.43952","57.93","175.0"
"2020000000","2020年","43447","山都町","","15,149","5,269","5,594","-1,628","-10.74658","-325","-5.80980","90.89369","544.67","24.8"
"2020000000","2020年","43468","氷川町","","11,994","3,932","3,878","-893","-7.44539","54","1.39247","84.43263","33.36","332.8"
"2020000000","2020年","43482","芦北町","","17,661","5,997","6,481","-1,973","-11.17151","-484","-7.46798","88.64839","234.01","67.0"
"2020000000","2020年","43484","津奈木町","","4,673","1,687","1,744","-418","-8.94500","-57","-3.26835","87.94170","34.08","124.9"
"2020000000","2020年","43501","錦町","","10,766","3,729","3,641","-474","-4.40275","88","2.41692","90.59259","85.04","121.0"
"2020000000","2020年","43505","多良木町","","9,791","3,445","3,537","-709","-7.24134","-92","-2.60107","88.57973","165.86","54.8"
"2020000000","2020年","43506","湯前町","","3,985","1,401","1,479","-358","-8.98369","-78","-5.27383","88.22003","48.37","75.0"
"2020000000","2020年","43507","水上村","","2,232","787","822","-199","-8.91577","-35","-4.25791","85.83181","190.96","10.6"
"2020000000","2020年","43510","相良村","","4,468","1,473","1,504","-365","-8.16920","-31","-2.06117","90.21790","94.54","43.4"
"2020000000","2020年","43511","五木村","","1,055","424","461","-123","-11.65877","-37","-8.02603","94.16667","252.92","3.7"
"2020000000","2020年","43512","山江村","","3,422","1,131","1,149","-183","-5.34775","-18","-1.56658","85.93571","121.19","26.7"
"2020000000","2020年","43513","球磨村","","3,698","980","1,368","-1,260","-34.07247","-388","-28.36257","92.72727","207.58","11.7"
"2020000000","2020年","43514","あさぎり町","","15,523","5,348","5,298","-838","-5.39844","50","0.94375","85.76850","159.56","92.0"
"2020000000","2020年","43531","苓北町","","7,739","2,786","2,895","-654","-8.45070","-109","-3.76511","91.69372","67.58","104.8"
"2020000000","2020年","44000","大分県","","1,166,338","488,229","486,535","-41,741","-3.57881","1,694","0.34818","90.26557","6,340.76","177.4"
"2020000000","2020年","44201","大分市","","478,146","209,210","203,515","-2,294","-0.47977","5,695","2.79832","92.33182","502.39","947.2"
"2020000000","2020年","44202","別府市","","122,138","54,080","55,624","-6,722","-5.50361","-1,544","-2.77578","83.24654","125.34","920.8"
"2020000000","2020年","44203","中津市","","83,965","37,519","35,785","-1,054","-1.25528","1,734","4.84561","94.61762","491.44","168.7"
"2020000000","2020年","44204","日田市","","66,523","25,105","25,238","-3,826","-5.75139","-133","-0.52698","89.93911","666.03","94.1"
"2020000000","2020年","44205","佐伯市","","72,211","28,690","29,574","-5,303","-7.34376","-884","-2.98911","85.79362","903.14","74.1"
"2020000000","2020年","44206","臼杵市","","38,748","14,745","15,077","-2,572","-6.63776","-332","-2.20203","89.57187","291.20","124.2"
"2020000000","2020年","44207","津久見市","","17,969","6,993","7,518","-1,860","-10.35116","-525","-6.98324","87.20511","79.48","202.7"
"2020000000","2020年","44208","竹田市","","22,332","8,680","9,100","-1,975","-8.84381","-420","-4.61538","87.57026","477.53","42.6"
"2020000000","2020年","44209","豊後高田市","","22,853","9,313","9,572","-711","-3.11119","-259","-2.70581","90.25606","206.24","107.4"
"2020000000","2020年","44210","杵築市","","30,185","11,998","12,084","-2,160","-7.15587","-86","-0.71168","92.10995","280.08","100.1"
"2020000000","2020年","44211","宇佐市","","56,258","21,922","22,524","-3,448","-6.12891","-602","-2.67270","89.10693","439.05","120.3"
"2020000000","2020年","44212","豊後大野市","","36,584","13,791","14,326","-2,843","-7.77116","-535","-3.73447","87.11735","603.14","55.9"
"2020000000","2020年","44213","由布市","","34,262","13,163","13,291","-1,475","-4.30506","-128","-0.96306","90.71080","319.32","102.7"
"2020000000","2020年","44214","国東市","","28,647","11,899","12,112","-2,401","-8.38133","-213","-1.75859","91.06064","318.10","82.5"
"2020000000","2020年","44322","姫島村","","1,991","832","879","-265","-13.30989","-47","-5.34699","87.40499","6.99","246.9"
"2020000000","2020年","44341","日出町","","28,058","11,105","10,855","-311","-1.10842","250","2.30309","91.21356","73.32","378.4"
"2020000000","2020年","44461","九重町","","9,645","3,314","3,473","-1,097","-11.37377","-159","-4.57817","89.53437","271.37","31.5"
"2020000000","2020年","44462","玖珠町","","15,823","5,870","5,988","-1,424","-8.99956","-118","-1.97061","93.22330","286.60","50.2"
"2020000000","2020年","45000","宮崎県","","1,104,069","469,690","462,858","-33,856","-3.06648","6,832","1.47605","89.29762","7,735.22","138.4"
"2020000000","2020年","45201","宮崎市","","401,138","184,023","175,408","453","0.11293","8,615","4.91141","89.23513","643.67","623.9"
"2020000000","2020年","45202","都城市","","165,029","71,077","69,965","-4,293","-2.60136","1,112","1.58937","88.19562","653.36","246.0"
"2020000000","2020年","45203","延岡市","","125,159","51,597","51,751","-6,709","-5.36038","-154","-0.29758","89.97290","868.02","136.5"
"2020000000","2020年","45204","日南市","","54,090","22,041","22,678","-3,199","-5.91422","-637","-2.80889","88.81386","536.11","94.9"
"2020000000","2020年","45205","小林市","","46,221","19,168","19,498","-2,503","-5.41529","-330","-1.69248","86.98888","562.95","77.7"
"2020000000","2020年","45206","日向市","","61,761","25,096","24,815","-2,114","-3.42287","281","1.13238","90.74222","336.95","177.0"
"2020000000","2020年","45207","串間市","","18,779","7,218","7,952","-1,951","-10.38926","-734","-9.23038","88.00134","295.17","57.0"
"2020000000","2020年","45208","西都市","","30,683","11,786","12,004","-2,040","-6.64863","-218","-1.81606","88.29214","438.79","65.3"
"2020000000","2020年","45209","えびの市","","19,538","8,010","8,568","-1,893","-9.68881","-558","-6.51261","89.62923","282.93","62.4"
"2020000000","2020年","45341","三股町","","25,404","10,132","9,967","191","0.75185","165","1.65546","87.28962","110.02","232.6"
"2020000000","2020年","45361","高原町","","9,300","3,755","3,914","-654","-7.03226","-159","-4.06234","91.28319","85.39","101.3"
"2020000000","2020年","45382","国富町","","19,606","7,470","7,606","-1,196","-6.10017","-136","-1.78806","87.85714","130.63","140.9"
"2020000000","2020年","45383","綾町","","7,345","2,864","2,915","-407","-5.54118","-51","-1.74957","88.94336","95.19","72.9"
"2020000000","2020年","45401","高鍋町","","21,025","8,682","8,678","-1,097","-5.21760","4","0.04609","91.08256","43.80","455.0"
"2020000000","2020年","45402","新富町","","17,373","6,431","6,376","-802","-4.61636","55","0.86261","95.57418","61.53","269.3"
"2020000000","2020年","45403","西米良村","","1,089","531","509","-89","-8.17264","22","4.32220","96.85039","271.51","3.7"
"2020000000","2020年","45404","木城町","","5,231","1,886","1,958","-333","-6.36590","-72","-3.67722","84.96979","145.96","33.6"
"2020000000","2020年","45405","川南町","","16,109","6,030","5,936","-913","-5.66764","94","1.58356","88.79364","90.12","168.6"
"2020000000","2020年","45406","都農町","","10,391","3,959","3,940","-478","-4.60013","19","0.48223","89.36008","102.11","97.1"
"2020000000","2020年","45421","門川町","","18,183","6,870","6,824","-796","-4.37772","46","0.67409","90.87715","120.40","144.4"
"2020000000","2020年","45429","諸塚村","","1,739","628","688","-253","-14.54859","-60","-8.72093","95.26938","187.56","7.9"
"2020000000","2020年","45430","椎葉村","","2,808","1,057","1,128","-302","-10.75499","-71","-6.29433","102.75081","537.29","4.7"
"2020000000","2020年","45431","美郷町","","5,480","2,137","2,332","-652","-11.89781","-195","-8.36192","93.89558","448.84","10.8"
"2020000000","2020年","45441","高千穂町","","12,755","4,516","4,678","-1,106","-8.67111","-162","-3.46302","92.73660","237.54","49.0"
"2020000000","2020年","45442","日之影町","","3,946","1,492","1,493","-309","-7.83071","-1","-0.06698","92.33210","277.67","13.1"
"2020000000","2020年","45443","五ヶ瀬町","","3,887","1,234","1,277","-411","-10.57371","-43","-3.36727","95.39067","171.73","20.2"
"2020000000","2020年","46000","鹿児島県","","1,648,177","727,135","724,690","-58,971","-3.57795","2,445","0.33739","89.01006","9,187.06","173.0"
